data,A845,A859,A860,A841,A844,A815,A880
2018-03-07,,7.2,3.6,2.2,1.2,2.2,0.0
2018-03-08,,0.2,0.0,0.2,0.0,0.8,0.0
2018-03-09,,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-10,,0.0,0.0,0.0,0.0,0.2,0.0
2018-03-11,,0.0,0.6,0.0,0.0,0.2,0.0
2018-03-12,,0.0,0.2,0.0,6.0,0.0,0.0
2018-03-13,,0.0,0.0,0.2,0.2,0.0,0.0
2018-03-14,,0.2,0.0,0.2,2.4,9.2,12.0
2018-03-15,,47.4,3.4,24.2,17.0,0.4,3.4
2018-03-16,,8.2,25.6,17.8,29.8,10.8,36.0
2018-03-17,,0.2,7.2,0.2,0.0,0.2,0.0
2018-03-18,,0.0,0.0,0.0,0.0,0.2,0.0
2018-03-19,,0.2,0.0,0.0,8.6,9.4,1.2
2018-03-20,,1.4,0.0,3.4,0.0,8.8,21.0
2018-03-21,,24.4,11.4,27.4,1.2,18.6,29.0
2018-03-22,,0.0,8.8,0.0,0.0,0.4,0.0
2018-03-23,,5.6,0.6,3.4,3.8,1.0,0.2
2018-03-24,,0.2,0.0,20.0,5.2,0.2,4.4
2018-03-25,,,0.0,29.0,46.6,32.2,25.2
2018-03-26,,0.0,0.0,2.0,0.6,2.6,2.6
2018-03-27,,0.0,0.0,0.0,0.0,8.6,0.0
2018-03-28,,4.0,0.2,8.0,0.0,6.4,0.8
2018-03-29,,,0.0,3.2,0.0,3.6,8.6
2018-03-30,,0.0,0.0,3.4,1.2,15.0,19.8
2018-03-31,,0.2,0.0,,0.4,11.2,0.8
2018-04-01,,2.4,0.0,24.6,14.4,7.0,0.8
2018-04-02,,7.2,0.0,0.2,0.4,3.0,0.4
2018-04-03,,1.0,0.2,4.2,3.2,2.0,3.6
2018-04-04,,0.2,2.0,0.4,0.2,0.4,0.8
2018-04-05,,0.0,0.0,0.2,2.0,0.4,6.0
2018-04-06,,0.0,1.2,0.2,0.0,0.0,0.4
2018-04-07,,0.0,0.0,0.0,0.0,0.4,0.0
2018-04-08,,0.2,0.0,0.2,0.0,0.0,0.2
2018-04-09,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11,,0.0,0.0,0.0,0.0,0.2,0.0
2018-04-12,,0.2,0.0,0.0,0.0,0.0,0.0
2018-04-13,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-14,,0.0,0.0,0.0,0.6,0.2,0.0
2018-04-15,,2.2,11.6,6.6,37.0,8.2,20.6
2018-04-16,,0.4,0.0,0.6,0.0,0.2,0.0
2018-04-17,,0.0,0.0,0.0,0.0,0.2,0.0
2018-04-18,,0.0,0.0,0.0,0.0,0.2,0.0
2018-04-19,,0.0,0.0,0.2,0.0,0.0,0.0
2018-04-20,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21,,0.0,0.0,0.0,0.0,0.2,0.0
2018-04-22,,0.0,0.0,0.8,9.2,12.6,12.2
2018-04-23,,3.0,0.0,0.0,0.0,0.0,4.6
2018-04-24,,0.2,0.0,0.4,0.0,0.0,0.0
2018-04-25,,0.0,0.0,0.2,0.0,0.2,0.0
2018-04-26,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27,,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-28,,0.0,0.0,0.0,0.0,0.2,0.0
2018-04-29,,0.2,0.2,0.2,0.0,0.0,0.0
2018-04-30,,0.0,0.0,0.0,0.0,0.2,0.0
2018-05-01,,0.0,0.0,0.2,1.4,0.2,0.0
2018-05-02,,0.8,0.0,0.0,0.8,0.8,0.0
2018-05-03,,0.2,0.0,0.0,0.0,0.2,0.0
2018-05-04,,0.0,0.0,0.0,5.6,0.2,5.2
2018-05-05,,0.0,4.2,0.0,0.0,0.0,13.8
2018-05-06,,0.0,0.0,0.0,0.2,1.2,2.8
2018-05-07,,4.2,2.6,7.2,0.0,0.0,4.2
2018-05-08,,0.2,0.0,0.0,0.0,0.2,0.2
2018-05-09,,0.0,0.0,0.0,0.0,0.4,0.0
2018-05-10,,0.0,0.2,0.0,0.0,0.2,0.0
2018-05-11,,0.0,0.0,0.0,0.0,0.2,0.0
2018-05-12,,1.4,1.8,1.4,5.6,6.8,2.2
2018-05-13,,0.2,0.0,,0.0,0.2,0.0
2018-05-14,,0.0,0.0,0.2,0.2,0.2,0.2
2018-05-15,,0.0,0.2,0.0,0.0,0.2,0.0
2018-05-16,,7.0,9.0,34.8,17.8,10.8,28.0
2018-05-17,,0.0,0.2,0.2,0.4,0.4,0.6
2018-05-18,,0.0,0.8,0.0,25.8,1.2,26.8
2018-05-19,,26.4,28.6,54.0,39.0,25.8,56.2
2018-05-20,,5.0,7.2,,10.2,23.4,12.2
2018-05-21,,,0.0,0.2,0.0,0.2,0.0
2018-05-22,,0.0,0.2,,0.2,0.0,0.0
2018-05-23,,0.2,0.2,,0.2,0.4,0.2
2018-05-24,,0.2,0.2,,0.0,0.0,0.2
2018-05-25,,0.0,0.0,,0.0,0.0,0.0
2018-05-26,,0.0,0.0,0.0,0.0,0.2,0.0
2018-05-27,,0.0,0.2,0.0,0.0,0.2,0.0
2018-05-28,,0.0,0.2,0.2,0.0,0.0,0.4
2018-05-29,,0.0,0.0,0.0,0.0,0.2,0.0
2018-05-30,,0.2,0.2,0.0,0.0,0.0,0.2
2018-05-31,,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,,3.8,0.6,6.8,2.8,0.4,0.8
2018-06-02,,3.4,3.4,3.6,19.8,12.8,17.4
2018-06-03,,0.4,0.4,,,0.4,0.4
2018-06-04,,2.4,0.0,,0.0,0.2,0.0
2018-06-05,,5.4,8.8,4.8,8.0,8.0,8.2
2018-06-06,,10.2,5.4,,6.0,8.4,4.2
2018-06-07,,0.0,0.2,,0.4,0.4,0.0
2018-06-08,,,0.2,,0.2,0.0,0.0
2018-06-09,,0.2,0.0,0.0,0.0,0.0,0.0
2018-06-10,,0.0,0.0,0.0,0.8,0.4,0.4
2018-06-11,,0.0,0.0,0.0,2.0,0.2,0.8
2018-06-12,,24.6,21.6,33.6,,46.2,50.4
2018-06-13,,13.2,8.4,4.2,5.0,8.4,15.4
2018-06-14,,,0.0,,0.0,0.0,0.0
2018-06-15,,0.6,0.2,,0.0,0.0,0.0
2018-06-16,,0.0,0.0,,0.0,0.0,0.0
2018-06-17,,0.0,0.0,,0.0,0.2,0.0
2018-06-18,,0.0,0.0,,0.0,0.2,0.0
2018-06-19,,0.0,0.0,,0.0,0.2,0.0
2018-06-20,,0.4,0.4,,0.0,0.0,0.0
2018-06-21,,0.0,0.0,0.0,0.0,0.0,0.2
2018-06-22,,0.2,0.2,0.0,,11.4,12.4
2018-06-23,,0.2,0.2,0.0,0.2,0.2,0.4
2018-06-24,,0.0,0.0,0.0,5.6,0.0,6.2
2018-06-25,,1.2,11.0,5.4,13.6,17.4,42.2
2018-06-26,,19.8,17.6,47.0,6.0,39.6,7.2
2018-06-27,,16.8,0.6,5.8,0.2,0.4,0.2
2018-06-28,,0.2,0.2,0.2,0.2,0.4,0.2
2018-06-29,,3.4,19.2,0.6,4.4,9.6,16.2
2018-06-30,,10.4,11.8,8.2,18.4,20.6,22.8
2018-07-01,,0.0,0.4,,0.2,0.4,0.2
2018-07-02,,0.0,0.0,0.0,0.0,0.0,0.2
2018-07-03,,0.2,0.8,0.8,0.4,1.4,9.4
2018-07-04,,0.0,10.4,10.2,20.4,16.8,5.6
2018-07-05,,0.0,0.0,0.4,14.8,13.6,16.0
2018-07-06,,0.2,0.0,0.0,0.2,0.6,0.0
2018-07-07,,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,,0.0,0.0,0.0,0.4,0.0,0.0
2018-07-09,,0.4,0.4,,0.2,0.2,0.4
2018-07-10,,0.6,0.2,,2.0,6.2,5.0
2018-07-11,,0.2,0.2,,0.4,1.0,1.2
2018-07-12,,,0.0,,0.2,0.2,0.4
2018-07-13,,0.0,0.0,,0.0,0.0,0.0
2018-07-14,,0.0,0.0,,0.0,0.0,0.0
2018-07-15,,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,,0.0,0.0,0.0,3.2,34.4,46.6
2018-07-18,,0.2,0.4,0.0,0.2,0.0,0.0
2018-07-19,,0.0,0.0,0.0,0.0,0.0,0.2
2018-07-20,,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,,2.4,2.0,,16.2,4.6,6.6
2018-07-22,,0.0,0.0,,0.0,0.0,0.0
2018-07-23,,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,,0.0,0.0,0.2,0.0,0.2,0.0
2018-07-25,,0.6,1.4,15.4,28.0,22.4,33.8
2018-07-26,,0.4,1.0,0.2,29.6,16.2,37.8
2018-07-27,,0.0,0.0,0.0,0.4,1.8,2.6
2018-07-28,,0.0,0.2,0.0,0.0,0.0,0.0
2018-07-29,,0.8,0.6,4.2,2.6,7.2,18.4
2018-07-30,,0.0,0.2,,0.0,0.0,0.2
2018-07-31,,0.0,0.2,,0.0,0.2,0.0
2018-08-01,,0.2,0.0,,0.0,0.2,0.0
2018-08-02,,0.0,0.0,,0.0,0.2,0.0
2018-08-03,,2.0,0.0,,0.0,0.0,0.0
2018-08-04,,1.4,0.4,,4.0,9.6,18.6
2018-08-05,,0.2,0.0,,0.4,0.0,0.0
2018-08-06,,0.0,0.2,,0.4,0.4,0.0
2018-08-07,,,0.0,,0.0,0.0,0.0
2018-08-08,,0.0,0.0,,0.0,0.0,0.0
2018-08-09,,14.6,12.8,,27.8,21.8,35.0
2018-08-10,,0.0,0.4,,5.0,9.8,2.6
2018-08-11,,,0.0,,0.0,0.6,0.2
2018-08-12,,0.0,0.2,,0.0,0.2,0.0
2018-08-13,,0.2,0.0,,0.0,0.0,0.2
2018-08-14,,0.0,0.2,,0.0,0.0,0.0
2018-08-15,,0.6,0.2,,0.0,0.0,0.0
2018-08-16,,0.0,0.0,,0.0,0.0,0.0
2018-08-17,,0.0,0.2,,0.0,0.2,0.0
2018-08-18,,0.2,0.2,,0.0,0.4,0.0
2018-08-19,,0.0,0.0,,0.0,0.2,0.0
2018-08-20,,0.0,0.0,,10.4,0.0,2.2
2018-08-21,,16.8,25.0,,34.0,32.0,38.6
2018-08-22,,16.6,35.8,,23.0,12.4,20.2
2018-08-23,,0.8,1.2,,0.2,0.2,1.2
2018-08-24,,3.8,1.6,,4.2,4.0,11.4
2018-08-25,,29.4,30.0,,6.8,15.4,8.8
2018-08-26,,,0.0,,0.2,0.0,0.0
2018-08-27,,,0.0,,0.0,0.0,0.0
2018-08-28,,0.0,0.0,,0.0,0.0,0.0
2018-08-29,,0.0,0.0,,0.0,0.0,0.0
2018-08-30,,0.0,0.2,,0.0,0.0,0.0
2018-08-31,,0.2,0.0,,0.0,0.0,0.0
2018-09-01,,13.4,42.6,42.2,,,
2018-09-02,,40.4,31.8,35.6,20.6,28.2,33.0
2018-09-03,,36.8,43.2,20.6,25.4,22.6,11.4
2018-09-04,,26.6,15.8,8.6,3.6,17.8,10.2
2018-09-05,,0.2,0.4,,0.2,2.2,0.2
2018-09-06,,0.0,0.2,,0.0,0.2,0.0
2018-09-07,,0.0,0.0,,0.0,0.0,0.0
2018-09-08,,0.2,0.2,0.0,0.0,0.0,0.0
2018-09-09,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,,22.2,19.0,44.2,12.2,10.4,14.4
2018-09-15,,0.6,6.4,7.6,30.6,6.8,5.8
2018-09-16,,5.4,12.8,5.2,6.2,4.2,1.2
2018-09-17,,2.6,6.8,15.6,0.2,0.0,0.0
2018-09-18,,8.6,6.2,8.4,18.8,15.8,33.6
2018-09-19,,0.2,0.0,0.0,0.2,2.0,0.2
2018-09-20,,7.0,0.2,0.0,0.0,0.0,0.0
2018-09-21,,0.0,0.0,0.0,0.0,0.2,0.0
2018-09-22,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,,1.4,0.0,0.0,4.6,1.8,27.4
2018-09-25,,6.6,2.6,11.4,6.4,6.6,5.2
2018-09-26,,1.4,2.4,8.0,6.2,9.6,12.0
2018-09-27,,3.4,4.4,1.2,0.0,0.2,0.2
2018-09-28,,0.2,0.0,0.2,0.0,0.0,14.2
2018-09-29,,0.0,0.0,0.0,0.0,0.2,0.0
2018-09-30,,1.0,1.6,1.4,9.2,0.0,5.8
2018-10-01,,0.0,15.2,11.4,1.0,0.4,4.2
2018-10-02,,6.6,5.2,8.0,11.0,9.8,6.6
2018-10-03,,14.6,10.8,35.2,53.0,38.2,
2018-10-04,,6.0,4.2,6.0,2.0,1.2,2.0
2018-10-05,,0.0,0.0,,0.2,0.2,0.0
2018-10-06,,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,,26.4,6.2,13.8,7.0,0.0,0.0
2018-10-08,,7.4,7.4,4.4,5.0,0.0,0.0
2018-10-09,,0.0,0.2,0.2,0.0,0.2,0.0
2018-10-10,,4.0,1.4,53.4,5.4,42.0,53.6
2018-10-11,,3.0,2.2,7.2,0.0,0.4,0.0
2018-10-12,,0.0,0.0,0.0,0.0,0.2,0.0
2018-10-13,,24.8,13.2,30.4,33.6,34.8,30.8
2018-10-14,,29.2,8.8,9.0,0.2,2.4,0.8
2018-10-15,,43.4,16.6,30.6,0.8,0.4,0.0
2018-10-16,,0.0,0.2,0.0,0.0,0.0,0.0
2018-10-17,,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,,29.0,28.0,49.2,34.4,2.6,3.0
2018-10-19,,29.8,16.2,19.2,5.4,0.0,4.4
2018-10-20,,0.0,0.0,0.0,0.0,0.2,0.0
2018-10-21,,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,,2.0,4.6,3.6,0.0,0.0,0.4
2018-10-24,,9.2,4.2,6.0,10.4,2.6,0.0
2018-10-25,,2.0,0.0,0.0,0.0,0.6,0.0
2018-10-26,,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-27,,10.2,6.4,29.2,28.6,16.0,35.6
2018-10-28,,0.0,0.2,0.2,0.2,1.4,0.8
2018-10-29,,0.0,0.0,0.0,0.0,0.0,0.2
2018-10-30,,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,,24.0,27.2,29.8,41.8,38.0,48.2
2018-11-01,,23.2,15.8,22.4,7.2,5.4,2.6
2018-11-02,,2.0,0.8,0.8,0.2,0.2,0.2
2018-11-03,,0.0,0.0,0.0,10.0,7.6,16.8
2018-11-04,,20.8,17.6,32.4,44.2,27.0,16.2
2018-11-05,,0.2,0.0,0.0,0.0,0.0,0.0
2018-11-06,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,,0.0,0.0,0.0,0.0,0.8,0.0
2018-11-09,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-10,,0.0,0.4,0.0,0.0,0.0,0.0
2018-11-11,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,,0.0,0.0,0.0,0.0,0.2,0.0
2018-11-14,,0.0,0.0,16.6,20.0,0.6,10.0
2018-11-15,,25.2,17.2,7.0,1.8,10.6,1.8
2018-11-16,,0.2,0.0,0.0,0.0,0.2,0.0
2018-11-17,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-18,,29.0,26.0,47.0,48.6,49.2,46.4
2018-11-19,,1.6,1.0,0.6,0.6,0.8,1.0
2018-11-20,,0.0,0.0,0.0,0.0,0.2,0.0
2018-11-21,,0.0,0.0,0.0,0.0,0.2,0.0
2018-11-22,,0.0,0.0,0.0,0.0,0.2,0.0
2018-11-23,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,,1.8,7.8,7.4,,19.0,21.8
2018-11-25,,1.0,2.0,2.8,3.8,16.2,8.6
2018-11-26,,0.0,0.0,0.0,0.0,0.2,0.2
2018-11-27,,0.0,0.2,0.0,0.0,0.0,0.0
2018-11-28,,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,,12.2,19.0,49.6,39.8,4.2,
2018-11-30,,11.2,4.2,0.2,1.8,5.0,16.4
2018-12-01,17.4,28.2,13.2,14.2,17.4,30.2,39.0
2018-12-02,9.0,3.6,0.0,0.0,15.0,6.8,0.8
2018-12-03,3.0,0.0,0.0,,0.2,0.0,0.0
2018-12-04,0.0,0.0,0.2,,0.0,0.0,0.0
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-12-07,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,3.4,0.0,0.0,,0.0,0.2,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2018-12-10,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,3.0,0.0,1.4,0.0,1.0,0.0,0.4
2018-12-14,0.8,0.0,0.0,7.2,0.6,5.0,0.0
2018-12-15,1.2,1.6,0.0,0.0,0.0,2.6,0.0
2018-12-16,10.8,41.0,7.8,28.6,3.4,8.8,1.0
2018-12-17,29.8,19.0,2.6,0.0,0.0,21.6,0.0
2018-12-18,14.6,0.2,2.0,3.6,29.8,9.0,19.8
2018-12-19,26.6,42.4,4.6,10.8,21.2,8.0,10.4
2018-12-20,47.0,11.2,8.8,18.0,5.2,32.0,28.4
2018-12-21,27.6,0.8,9.8,29.8,22.0,35.6,13.6
2018-12-22,2.6,2.2,2.8,3.2,11.8,6.6,12.0
2018-12-23,5.0,0.2,2.4,3.2,0.2,1.6,0.0
2018-12-24,6.2,0.0,0.0,0.0,0.0,0.2,0.0
2018-12-25,16.0,0.0,13.0,16.8,0.0,0.4,0.0
2018-12-26,6.0,17.6,11.2,29.0,18.2,0.2,8.4
2018-12-27,11.6,1.6,0.0,12.2,16.6,1.8,7.8
2018-12-28,3.2,0.2,6.8,3.6,0.0,1.6,0.2
2018-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,1.0,0.0,0.0,7.8,0.0,1.4,0.0
2018-12-31,46.0,0.0,5.4,0.2,0.0,0.0,0.0
2019-01-01,3.4,0.0,0.0,1.6,0.0,21.8,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,11.8,5.0,11.0,19.8,45.6,16.4,33.4
2019-01-05,15.0,17.0,6.2,7.6,0.2,13.8,0.0
2019-01-06,2.4,21.4,0.0,0.8,4.4,0.0,0.0
2019-01-07,3.2,1.4,0.8,7.4,0.0,0.0,0.0
2019-01-08,12.6,9.8,3.4,17.2,6.2,4.6,3.8
2019-01-09,2.6,0.2,0.8,4.2,0.2,6.6,16.8
2019-01-10,0.8,0.0,1.6,0.2,3.8,0.2,8.8
2019-01-11,2.4,1.0,21.2,10.0,4.2,5.4,18.0
2019-01-12,11.2,0.2,0.0,13.4,0.4,0.0,1.4
2019-01-13,18.0,43.4,9.4,18.2,8.8,30.8,30.8
2019-01-14,7.4,27.2,5.6,28.8,1.0,4.2,0.0
2019-01-15,18.4,25.0,12.0,4.0,23.2,1.2,10.6
2019-01-16,17.2,39.8,25.4,0.0,6.0,7.0,6.4
2019-01-17,0.2,1.4,2.6,0.2,0.2,0.2,1.2
2019-01-18,28.6,10.0,43.8,4.8,24.8,30.6,36.4
2019-01-19,3.2,1.0,17.2,0.2,1.4,19.4,4.2
2019-01-20,40.4,1.8,6.6,3.8,1.2,5.0,6.2
2019-01-21,8.0,14.2,19.0,16.4,0.0,18.8,1.6
2019-01-22,0.0,0.2,0.2,0.2,0.0,0.2,0.0
2019-01-23,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,0.2,1.6,,16.8,1.4,13.6,0.0
2019-01-25,7.2,0.0,0.4,3.6,0.0,0.4,0.0
2019-01-26,1.0,0.0,0.0,0.0,0.0,11.4,0.2
2019-01-27,3.2,0.0,0.0,0.0,0.0,0.2,0.0
2019-01-28,2.4,0.0,0.0,0.2,0.0,0.0,0.0
2019-01-29,13.4,0.0,0.0,6.2,0.0,0.8,0.0
2019-01-30,21.6,0.0,0.0,0.0,0.0,5.4,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,27.0,4.4,4.2,4.8,2.6,5.4,1.4
2019-02-02,2.6,6.2,5.0,30.4,29.0,21.6,14.2
2019-02-03,51.2,14.6,4.8,53.0,0.0,19.8,14.6
2019-02-04,61.6,1.2,44.8,25.8,0.4,3.0,1.4
2019-02-05,10.6,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-06,8.8,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,4.0,0.0,0.0,0.0,0.0,3.6,0.0
2019-02-08,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,0.2,0.0,0.0,,0.0,0.0,0.0
2019-02-10,0.4,0.0,0.0,,0.0,0.0,0.0
2019-02-11,0.2,0.0,0.4,,11.4,28.6,15.6
2019-02-12,4.8,9.8,15.6,,4.0,11.2,6.8
2019-02-13,14.2,0.0,0.0,,0.4,1.2,1.2
2019-02-14,0.8,0.0,0.0,,0.0,0.0,0.2
2019-02-15,8.0,45.6,23.4,,38.0,10.0,12.6
2019-02-16,13.2,24.0,12.2,14.8,12.4,3.2,5.4
2019-02-17,44.2,2.2,2.6,0.0,9.8,0.8,0.0
2019-02-18,34.8,0.4,2.0,2.8,0.0,5.0,0.0
2019-02-19,5.0,9.6,8.6,14.4,0.0,0.2,3.0
2019-02-20,8.6,0.8,4.6,0.8,3.0,3.2,0.0
2019-02-21,2.6,28.0,1.4,15.8,0.0,0.0,0.2
2019-02-22,0.0,0.0,1.2,0.0,0.0,0.0,0.0
2019-02-23,0.0,14.8,0.2,0.2,0.0,0.0,0.0
2019-02-24,0.2,5.8,3.6,0.0,0.0,0.0,0.0
2019-02-25,14.6,38.4,14.2,23.8,50.2,14.0,50.8
2019-02-26,7.8,33.8,23.6,21.0,10.6,8.2,5.4
2019-02-27,12.2,0.0,0.0,0.2,0.0,0.0,0.0
2019-02-28,6.4,3.0,0.4,0.0,0.0,0.0,0.0
2019-03-01,2.4,0.2,0.0,0.2,0.0,0.2,0.0
2019-03-02,0.2,0.0,0.0,0.2,0.0,0.2,0.0
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,17.0,8.4,2.4,0.2,0.0,16.8,9.2
2019-03-07,23.8,10.4,31.8,36.2,7.8,7.8,39.2
2019-03-08,7.6,0.4,1.0,0.4,7.2,1.8,4.6
2019-03-09,25.4,1.0,14.4,6.2,29.0,26.4,25.6
2019-03-10,,9.4,2.8,2.4,7.4,7.0,7.6
2019-03-11,65.2,0.4,3.4,4.2,0.0,0.0,0.2
2019-03-12,6.0,23.0,21.0,30.0,10.4,3.8,4.2
2019-03-13,0.8,12.4,29.4,54.4,4.2,0.2,0.0
2019-03-14,0.8,2.0,0.2,1.6,1.0,16.6,0.4
2019-03-15,3.8,1.0,0.2,0.4,2.2,0.8,1.0
2019-03-16,1.8,0.2,0.6,0.0,0.0,0.0,0.0
2019-03-17,2.8,1.6,0.6,1.6,11.2,0.0,3.4
2019-03-18,9.4,8.0,6.8,24.8,11.4,6.8,10.8
2019-03-19,9.6,37.0,33.4,17.0,45.0,8.0,5.4
2019-03-20,30.0,0.0,0.2,0.2,0.2,0.0,0.2
2019-03-21,23.8,0.0,0.0,0.4,3.6,0.4,1.0
2019-03-22,1.8,0.2,0.0,0.2,0.0,0.0,0.0
2019-03-23,26.0,8.4,7.4,23.4,11.6,14.6,20.8
2019-03-24,0.4,0.0,0.0,0.4,0.2,0.0,0.0
2019-03-25,0.0,0.2,0.0,0.2,0.0,0.4,0.0
2019-03-26,0.2,0.0,0.0,0.2,0.0,0.0,0.0
2019-03-27,3.0,0.0,21.4,0.0,0.0,0.2,0.0
2019-03-28,1.4,0.0,0.0,0.0,0.0,3.2,0.0
2019-03-29,1.4,0.0,0.0,0.0,0.0,1.2,0.0
2019-03-30,8.2,0.0,0.0,0.0,0.0,1.2,0.0
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2019-04-01,0.8,0.0,0.0,0.0,23.0,0.4,0.8
2019-04-02,0.6,0.0,0.0,0.2,0.0,8.6,0.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,0.2,0.0,0.2,0.2,0.0,0.8,0.0
2019-04-05,5.6,25.8,26.2,9.0,13.2,3.8,5.0
2019-04-06,6.0,18.8,7.0,6.8,11.6,4.4,7.0
2019-04-07,39.6,14.0,11.8,12.2,17.8,27.4,29.4
2019-04-08,24.6,5.0,1.8,0.8,3.4,2.8,5.6
2019-04-09,8.6,10.6,0.2,0.2,0.0,0.4,0.2
2019-04-10,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2019-04-11,0.4,0.0,0.0,0.0,0.0,0.2,0.2
2019-04-12,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2019-04-13,4.4,0.0,0.2,0.2,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4
2019-04-15,37.2,0.0,8.2,0.2,0.0,0.0,11.0
2019-04-16,5.2,10.0,13.0,19.8,27.0,8.6,20.4
2019-04-17,20.6,12.8,3.0,4.4,3.6,15.6,13.2
2019-04-18,0.6,0.0,0.2,,0.2,0.0,0.2
2019-04-19,0.0,0.4,0.4,0.4,0.0,0.2,0.2
2019-04-20,0.4,0.0,0.0,0.2,0.0,0.2,0.0
2019-04-21,0.0,5.4,1.4,30.6,2.4,0.2,0.2
2019-04-22,14.8,16.8,0.2,2.4,0.0,6.0,0.4
2019-04-23,1.4,0.0,3.4,0.0,0.0,12.4,2.2
2019-04-24,2.6,0.0,0.0,0.2,1.2,0.0,0.0
2019-04-25,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2019-04-26,1.6,0.6,0.0,0.0,3.6,0.0,5.6
2019-04-27,5.4,3.4,1.0,0.8,5.8,3.8,4.8
2019-04-28,18.6,38.6,,55.8,23.0,48.4,12.0
2019-04-29,4.8,12.4,5.0,12.6,0.6,5.4,2.2
2019-04-30,0.0,0.0,0.2,0.4,0.0,0.0,0.0
2019-05-01,0.4,0.2,0.0,0.0,1.0,1.2,0.8
2019-05-02,0.2,9.0,10.6,7.4,0.2,0.0,0.4
2019-05-03,0.8,0.2,0.2,0.4,0.2,0.2,0.0
2019-05-04,5.8,0.2,0.2,0.2,0.2,16.6,2.0
2019-05-05,0.0,26.8,13.8,16.0,0.0,24.8,0.0
2019-05-06,0.6,1.8,11.8,27.8,11.8,5.4,30.6
2019-05-07,24.4,5.0,34.4,8.0,0.2,5.6,0.2
2019-05-08,2.2,0.2,0.0,0.2,0.0,0.0,0.2
2019-05-09,2.2,0.0,0.0,0.0,2.2,0.0,0.0
2019-05-10,3.4,0.0,0.6,0.0,0.2,0.2,2.0
